Accum_y-0,T-1,T-2,T-3,T-4,T-5,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4
1018,1122,434,1306,680,446,870,782,217,251
1018,1108,448,1296,690,446,920,591,216,251
1022,1022,534,1296,690,446,955,573,216,290
1055,902,654,1296,690,446,992,591,216,362
1231,873,683,1296,680,456,992,516,187,396
1254,866,690,1296,680,379,1207,510,190,443
1232,884,694,1150,826,360,1211,500,129,447
1251,830,748,1144,832,360,1219,634,106,447
1251,775,803,1106,856,374,1224,717,106,427
1256,775,803,1106,855,375,1179,721,162,427
1327,763,815,1088,873,375,1076,768,184,425
1358,776,815,1088,873,375,976,805,189,394
1299,835,793,1090,893,318,972,875,227,393
1306,835,792,1047,937,318,954,958,252,385
1233,914,790,1040,946,318,831,950,252,329
1068,1079,722,1108,946,151,740,1056,252,329
1040,1071,746,1111,716,380,706,1104,252,415
989,1087,780,1108,707,352,621,977,252,417
945,920,991,989,826,352,621,977,263,453
977,917,994,657,1158,352,604,976,265,517
1094,917,978,610,1221,338,534,964,318,526
1112,846,1049,580,1252,333,510,960,340,512
1112,704,1086,667,1270,333,510,889,342,529
1158,463,1304,588,1373,333,475,829,336,527
1108,513,1243,546,1403,406,475,818,336,523
917,715,1240,497,1452,409,475,815,323,523
852,786,1200,389,1500,509,475,823,302,436
888,812,1199,367,1412,615,475,846,302,435
930,863,1145,411,1394,592,475,856,302,435
927,892,1126,430,1362,624,475,915,342,435
811,1008,1126,430,1362,624,475,922,383,435
801,1018,1122,434,1306,680,469,922,383,443
803,1018,1108,448,1296,690,419,922,406,472
857,1022,1022,534,1296,690,384,922,470,515
825,1055,902,654,1296,690,347,877,476,446
696,1231,873,683,1296,680,347,906,476,412
673,1254,866,690,1296,680,132,906,460,514
685,1232,884,694,1150,826,128,906,463,510
674,1251,830,748,1144,832,107,736,455,510
674,1251,775,803,1106,856,102,653,564,510
669,1256,775,803,1106,855,102,682,568,510
598,1327,763,815,1088,873,102,635,545,542
716,1358,776,815,1088,873,83,598,551,563
724,1299,835,793,1090,893,136,528,500,569
730,1306,835,792,1047,937,107,520,475,569
747,1233,914,790,1040,946,66,517,475,571
747,1068,1079,722,1108,946,66,382,475,571
747,1040,1071,746,1111,716,66,327,545,523
747,989,1087,780,1108,707,90,302,568,538
747,945,920,991,989,826,92,317,559,503
715,977,917,994,657,1158,92,317,565,502
598,1094,917,978,610,1221,198,317,607,694
579,1112,846,1049,580,1252,279,427,590,892
579,1112,704,1086,667,1270,370,432,584,877
532,1158,463,1304,588,1373,370,432,584,877
532,1108,513,1243,546,1403,398,432,584,984
521,917,715,1240,497,1452,413,557,584,984
515,852,786,1200,389,1500,433,571,677,992
453,888,812,1199,367,1412,444,548,766,992
360,930,863,1145,411,1394,479,538,766,992
392,927,892,1126,430,1362,638,876,726,992
418,811,1008,1126,430,1362,724,869,685,992
423,801,1018,1122,434,1306,724,908,685,984
437,803,1018,1108,448,1296,762,959,662,955
379,857,1022,1022,534,1296,902,1144,723,873
378,825,1055,902,654,1296,903,1191,721,870
331,696,1231,873,683,1296,903,1160,722,870
331,673,1254,866,690,1296,903,1173,737,721
326,685,1232,884,694,1150,903,1197,734,721
321,674,1251,830,748,1144,951,1247,733,721
330,674,1251,775,803,1106,1112,1385,624,721
367,669,1256,775,803,1106,1159,1384,563,721
386,598,1327,763,815,1088,1177,1384,563,689
291,716,1358,776,815,1088,1183,1487,796,668
354,724,1299,835,793,1090,1123,1512,796,675
341,730,1306,835,792,1047,1195,1428,796,675
318,747,1233,914,790,1040,1443,1468,796,673
330,747,1068,1079,722,1108,1443,1468,796,707
345,747,1040,1071,746,1111,1443,1468,772,669
345,747,989,1087,780,1108,1419,1470,749,710
567,747,945,920,991,989,1417,1456,740,709
653,715,977,917,994,657,1417,1456,758,640
658,598,1094,917,978,610,1311,1456,660,433
658,579,1112,846,1049,580,1261,1346,649,224
658,579,1112,704,1086,667,1204,1341,649,222
658,532,1158,463,1304,588,1278,1341,649,295
658,532,1108,513,1243,546,1250,1341,649,208
746,521,917,715,1240,497,1235,1213,649,299
746,515,852,786,1200,389,1220,1191,556,291
824,453,888,812,1199,367,1237,1288,468,291
841,360,930,863,1145,411,1290,1338,468,291
836,392,927,892,1126,430,1175,941,468,291
810,418,811,1008,1126,430,1213,941,468,291
805,423,801,1018,1122,434,1267,1017,468,305
846,437,803,1018,1108,448,1230,1114,468,326
848,379,857,1022,1022,534,1122,929,343,326
848,378,825,1055,902,654,1173,898,339,327
876,331,696,1231,873,683,1266,879,338,423
876,331,673,1254,866,690,1383,866,323,423
869,326,685,1232,884,694,1425,842,323,444
1109,321,674,1251,830,748,1448,933,325,444
1100,330,674,1251,775,803,1409,803,326,444
1063,367,669,1256,775,803,1376,782,326,444
1044,386,598,1327,763,815,1399,782,376,444
977,291,716,1358,776,815,1401,681,334,444
906,354,724,1299,835,793,1398,656,392,431
906,341,730,1306,835,792,1374,642,456,484
1077,318,747,1233,914,790,1320,591,505,587
1153,330,747,1068,1079,722,1495,591,505,568
1138,345,747,1040,1071,746,1529,591,493,606
1138,345,747,989,1087,780,1589,608,507,548
916,567,747,945,920,991,1618,624,759,548
870,653,715,977,917,994,1618,625,772,623
895,658,598,1094,917,978,1713,629,848,671
895,658,579,1112,846,1049,1689,629,848,695
900,658,579,1112,704,1086,1656,629,848,705
967,658,532,1158,463,1304,1583,629,848,634
971,658,532,1108,513,1243,1591,629,848,614
883,746,521,917,715,1240,1593,629,848,523
883,746,515,852,786,1200,1588,629,848,523
805,824,453,888,812,1199,1560,532,847,523
808,841,360,930,863,1145,1472,482,847,523
765,836,392,927,892,1126,1428,482,847,525
766,810,418,811,1008,1126,1304,482,957,661
832,805,423,801,1018,1122,1307,367,957,715
820,846,437,803,1018,1108,1382,219,1024,724
821,848,379,857,1022,1022,1417,219,1024,776
821,848,378,825,1055,902,1369,223,1024,775
793,876,331,696,1231,873,1313,223,1027,679
793,876,331,673,1254,866,1197,223,1076,679
793,869,326,685,1232,884,1155,223,1093,681
622,1109,321,674,1251,830,1084,82,1091,689
801,1100,330,674,1251,775,962,88,1134,689
854,1063,367,669,1256,775,992,124,1273,689
854,1044,386,598,1327,763,995,124,1657,689
854,977,291,716,1358,776,987,122,1456,689
854,906,354,724,1299,835,984,122,1398,689
869,906,341,730,1306,835,936,134,1334,636
704,1077,318,747,1233,914,834,188,1285,533
690,1153,330,747,1068,1079,659,222,1286,525
904,1138,345,747,1040,1071,625,501,1252,506
904,1138,345,747,989,1087,565,482,1297,506
904,916,567,747,945,920,840,465,1045,506
864,870,653,715,977,917,881,465,1055,454
879,895,658,598,1094,917,810,461,1007,406
879,895,658,579,1112,846,899,475,1007,382
874,900,658,579,1112,704,907,531,1007,499
828,967,658,532,1158,463,906,612,1019,497
877,971,658,532,1108,513,903,617,1032,567
880,883,746,521,917,715,901,713,1135,654
880,883,746,515,852,786,901,831,1249,682
888,805,824,453,888,812,952,832,1249,682
869,808,841,360,930,863,1009,834,1249,863
865,765,836,392,927,892,1035,1012,1249,900
864,766,810,418,811,1008,1035,1021,1139,995
839,832,805,423,801,1018,1028,1044,1160,927
812,820,846,437,803,1018,963,1062,1093,1010
809,821,848,379,857,1022,974,1132,1093,982
922,821,848,378,825,1055,1304,1113,1093,982
922,793,876,331,696,1231,1268,1113,1092,983
941,793,876,331,673,1254,1267,1363,1044,1022
943,793,869,326,685,1232,1267,1469,1087,1097
871,622,1109,321,674,1251,1267,1553,1087,1112
692,801,1100,330,674,1251,1267,1539,1043,1124
639,854,1063,367,669,1256,1223,1666,904,1221
639,854,1044,386,598,1327,1179,1748,470,1249
639,854,977,291,716,1358,1179,1748,469,1278
639,854,906,354,724,1299,1179,1748,469,1278
627,869,906,341,730,1306,1179,1736,469,1278
685,704,1077,318,747,1233,1087,1682,469,1278
687,690,1153,330,747,1068,1196,1670,468,1271
473,904,1138,345,747,1040,1202,1391,468,1252
683,904,1138,345,747,989,1207,1391,409,1252
741,904,916,567,747,945,912,1391,409,1252
758,864,870,653,715,977,871,1390,354,1229
713,879,895,658,598,1094,847,1390,326,1229
713,879,895,658,579,1112,751,1376,327,1229
713,874,900,658,579,1112,771,1320,658,1233
707,828,967,658,532,1158,772,1239,759,1239
1057,877,971,658,532,1108,767,1234,776,1167
1283,880,883,746,521,917,767,1138,673,1081
1283,880,883,746,515,852,767,1020,560,1053
1275,888,805,824,453,888,716,1022,610,1056
1274,869,808,841,360,930,659,1020,652,875
1268,865,765,836,392,927,710,867,652,836
1268,864,766,810,418,811,729,878,652,641
1227,839,832,805,423,801,679,860,631,641
1209,812,820,846,437,803,668,842,631,539
1209,809,821,848,379,857,590,772,631,518
1096,922,821,848,378,825,256,771,631,537
1100,922,793,876,331,696,255,771,629,654
1081,941,793,876,331,673,312,527,628,620
1079,943,793,869,326,685,312,434,575,562
1079,871,622,1109,321,674,312,358,575,539
1079,692,801,1100,330,674,479,358,586,549
1079,639,854,1063,367,669,489,184,596,453
1079,639,854,1044,386,598,530,118,613,427
1155,639,854,977,291,716,530,174,652,456
1253,639,854,906,354,724,530,193,825,456
1302,627,869,906,341,730,544,381,842,456
1264,685,704,1077,318,747,549,630,842,456
1190,687,690,1153,330,747,440,609,842,456
1257,473,904,1138,345,747,434,613,842,509
1091,683,904,1138,345,747,429,677,842,512
1033,741,904,916,567,747,420,682,842,518
1065,758,864,870,653,715,420,682,842,537
1065,713,879,895,658,598,425,683,843,551
1065,713,879,895,658,579,476,683,842,551
1065,713,874,900,658,579,447,683,511,420
1052,707,828,967,658,532,446,683,398,414
649,1057,877,971,658,532,446,683,368,425
420,1283,880,883,746,521,446,683,368,456
428,1283,880,883,746,515,446,683,367,478
491,1275,888,805,824,453,446,680,317,552
491,1274,869,808,841,360,456,680,275,624
491,1268,865,765,836,392,379,655,280,645
491,1268,864,766,810,418,360,715,323,618
491,1227,839,832,805,423,360,747,383,757
510,1209,812,820,846,437,374,752,424,746
510,1209,809,821,848,379,375,784,477,743
511,1096,922,821,848,378,375,934,481,724
515,1100,922,793,876,331,375,995,481,643
515,1081,941,793,876,331,318,990,483,638
515,1079,943,793,869,326,318,977,476,598
679,1079,871,622,1109,321,318,969,476,715
682,1079,692,801,1100,330,151,976,465,713
702,1079,639,854,1063,367,380,977,455,753
760,1079,639,854,1044,386,352,961,438,753
734,1155,639,854,977,291,352,928,493,695
689,1253,639,854,906,354,352,927,338,713
637,1302,627,869,906,341,338,739,402,766
611,1264,685,704,1077,318,333,490,471,839
609,1190,687,690,1153,330,333,489,522,848
542,1257,473,904,1138,345,333,485,547,795
505,1091,683,904,1138,345,406,421,547,834
506,1033,741,904,916,567,409,416,552,828
457,1065,758,864,870,653,509,423,552,810
569,1065,713,879,895,658,615,422,561,842
618,1065,713,879,895,658,592,422,561,852
668,1065,713,874,900,658,624,485,563,852
674,1052,707,828,967,658,624,485,573,854
674,649,1057,877,971,658,680,565,573,843
674,420,1283,880,883,746,690,580,573,811
670,428,1283,880,883,746,690,580,647,789
634,491,1275,888,805,824,690,628,665,715
634,491,1274,869,808,841,680,636,680,651
640,491,1268,865,765,836,680,695,675,742
642,491,1268,864,766,810,826,697,632,733
648,491,1227,839,832,805,832,758,572,594
657,510,1209,812,820,846,856,782,539,607
720,510,1209,809,821,848,855,776,486,619
729,511,1096,922,821,848,873,885,482,629
737,515,1100,922,793,876,873,851,520,592
737,515,1081,941,793,876,893,927,518,592
737,515,1079,943,793,869,937,929,542,616
573,679,1079,871,622,1109,946,929,569,499
570,682,1079,692,801,1100,946,947,593,481
550,702,1079,639,854,1063,716,946,593,440
527,760,1079,639,854,1044,707,947,593,438
553,734,1155,639,854,977,826,924,499,457
508,689,1253,639,854,906,1158,906,607,452
561,637,1302,627,869,906,1221,993,619,399
654,611,1264,685,704,1077,1252,1105,666,326
778,609,1190,687,690,1153,1270,1122,671,317
848,542,1257,473,904,1138,1373,1128,668,317
842,505,1091,683,904,1138,1403,1196,668,275
841,506,1033,741,904,916,1452,1279,699,275
854,457,1065,758,864,870,1500,1278,699,274
743,569,1065,713,879,895,1412,1278,689,228
694,618,1065,713,879,895,1394,1320,689,218
644,668,1065,713,874,900,1362,1292,687,218
636,674,1052,707,828,967,1362,1293,677,216
641,674,649,1057,877,971,1306,1213,677,216
641,674,420,1283,880,883,1296,1198,689,216
637,670,428,1283,880,883,1296,1242,680,272
637,634,491,1275,888,805,1296,1194,667,356
643,634,491,1274,869,808,1296,1186,660,440
642,640,491,1268,865,765,1296,1127,680,344
661,642,491,1268,864,766,1150,1045,680,344
657,648,491,1227,839,832,1144,947,680,344
630,657,510,1209,812,820,1106,918,672,346
567,720,510,1209,809,821,1106,892,672,365
557,729,511,1096,922,821,1088,633,672,402
541,737,515,1100,922,793,1088,606,634,419
541,737,515,1081,941,793,1090,529,642,419
541,737,515,1079,943,793,1047,527,645,395
541,573,679,1079,871,622,1040,527,629,411
541,570,682,1079,692,801,1108,502,606,411
541,550,702,1079,639,854,1111,627,640,411
520,527,760,1079,639,854,1108,705,704,433
444,553,734,1155,639,854,989,803,721,441
436,508,689,1253,639,854,657,832,595,428
383,561,637,1302,627,869,610,757,502,433
290,654,611,1264,685,704,580,714,386,433
169,778,609,1190,687,690,667,707,336,485
99,848,542,1257,473,904,588,777,314,485
98,842,505,1091,683,904,546,709,314,486
98,841,506,1033,741,904,497,704,278,517
85,854,457,1065,758,864,389,706,278,517
84,743,569,1065,713,879,367,735,278,532
84,694,618,1065,713,879,411,731,319,538
84,644,668,1065,713,874,430,698,319,578
84,636,674,1052,707,828,430,704,319,578
88,641,674,649,1057,877,434,712,319,578
88,641,674,420,1283,880,448,712,307,578
88,637,670,428,1283,880,534,668,247,522
81,637,634,491,1275,888,654,746,374,515
263,643,634,491,1274,869,683,904,374,513
365,642,640,491,1268,865,690,959,354,506
356,661,642,491,1268,864,694,1014,380,650
354,657,648,491,1227,839,748,1015,387,650
381,630,657,510,1209,812,803,1015,387,635
750,567,720,510,1209,809,803,1015,387,608
750,557,729,511,1096,922,815,1015,387,562
750,541,737,515,1100,922,815,1015,391,545
750,541,737,515,1081,941,793,1015,384,545
750,541,737,515,1079,943,792,1036,357,545
750,541,573,679,1079,871,790,1036,346,530
750,541,570,682,1079,692,722,1039,345,528
750,541,550,702,1079,639,746,914,311,530
736,520,527,760,1079,639,780,836,247,525
736,444,553,734,1155,639,991,738,230,500
764,436,508,689,1253,639,994,709,230,516
771,383,561,637,1302,627,978,697,230,513
778,290,654,611,1264,685,1049,628,230,513
775,169,778,609,1190,687,1086,622,224,461
775,99,848,542,1257,473,1304,591,224,461
786,98,842,505,1091,683,1243,601,225,460
786,98,841,506,1033,741,1240,707,246,429
888,85,854,457,1065,758,1200,706,258,429
1042,84,743,569,1065,713,1199,704,270,479
1063,84,694,618,1065,713,1145,801,229,518
1083,84,644,668,1065,713,1126,914,239,593
1086,84,636,674,1052,707,1126,930,239,726
1077,88,641,674,649,1057,1122,1066,240,745
1080,88,641,674,420,1283,1108,1066,431,746
1148,88,637,670,428,1283,1022,1066,444,746
1139,81,637,634,491,1275,902,988,339,666
951,263,643,634,491,1274,873,830,427,605
848,365,642,640,491,1268,866,775,433,609
837,356,661,642,491,1268,884,720,417,526
837,354,657,648,491,1227,830,732,446,558
835,381,630,657,510,1209,775,732,446,558
485,750,567,720,510,1209,775,777,446,555
485,750,557,729,511,1096,763,880,446,555
485,750,541,737,515,1100,776,999,442,555
485,750,541,737,515,1081,835,1016,441,568
489,750,541,737,515,1079,835,1042,464,568
489,750,541,573,679,1079,914,1206,486,567
508,750,541,570,682,1079,1079,1294,515,567
510,750,541,550,702,1079,1071,1328,522,565
510,736,520,527,760,1079,1087,1412,674,548
632,736,444,553,734,1155,920,1412,674,553
672,764,436,508,689,1253,917,1429,675,543
720,771,383,561,637,1302,917,1499,687,544
713,778,290,654,611,1264,846,1523,691,550
765,775,169,778,609,1190,704,1519,762,554
780,775,99,848,542,1257,463,1509,822,560
837,786,98,842,505,1091,513,1499,832,560
838,786,98,841,506,1033,715,1315,817,573
743,888,85,854,457,1065,786,1308,805,594
592,1042,84,743,569,1065,812,1281,793,529
571,1063,84,694,618,1065,863,1146,793,484
551,1083,84,644,668,1065,892,1031,783,369
548,1086,84,636,674,1052,1008,1008,783,236
548,1077,88,641,674,649,1018,870,782,217
545,1080,88,641,674,420,1018,920,591,216
477,1148,88,637,670,428,1022,955,573,216
466,1139,81,637,634,491,1055,992,591,216
466,951,263,643,634,491,1231,992,516,187
462,848,365,642,640,491,1254,1207,510,190
534,837,356,661,642,491,1232,1211,500,129
547,837,354,657,648,491,1251,1219,634,106
571,835,381,630,657,510,1251,1224,717,106
600,485,750,567,720,510,1256,1179,721,162
622,485,750,557,729,511,1327,1076,768,184
648,485,750,541,737,515,1358,976,805,189
654,485,750,541,737,515,1299,972,875,227
650,489,750,541,737,515,1306,954,958,252
650,489,750,541,573,679,1233,831,950,252
631,508,750,541,570,682,1068,740,1056,252
629,510,750,541,550,702,1040,706,1104,252
629,510,736,520,527,760,989,621,977,252
507,632,736,444,553,734,945,621,977,263
439,672,764,436,508,689,977,604,976,265
384,720,771,383,561,637,1094,534,964,318
388,713,778,290,654,611,1112,510,960,340
340,765,775,169,778,609,1112,510,889,342
326,780,775,99,848,542,1158,475,829,336
258,837,786,98,842,505,1108,475,818,336
257,838,786,98,841,506,917,475,815,323
250,743,888,85,854,457,852,475,823,302
247,592,1042,84,743,569,888,475,846,302
247,571,1063,84,694,618,930,475,856,302
247,551,1083,84,644,668,927,475,915,342
290,548,1086,84,636,674,811,475,922,383
492,548,1077,88,641,674,801,469,922,383
578,545,1080,88,641,674,803,419,922,406
578,477,1148,88,637,670,857,384,922,470
578,466,1139,81,637,634,825,347,877,476
578,466,951,263,643,634,696,347,906,476
578,462,848,365,642,640,673,132,906,460
505,534,837,356,661,642,685,128,906,463
492,547,837,354,657,648,674,107,736,455
448,571,835,381,630,657,674,102,653,564
471,600,485,750,567,720,669,102,682,568
451,622,485,750,557,729,598,102,635,545
479,648,485,750,541,737,716,83,598,551
473,654,485,750,541,737,724,136,528,500
473,650,489,750,541,737,730,107,520,475
473,650,489,750,541,573,747,66,517,475
473,631,508,750,541,570,747,66,382,475
473,629,510,750,541,550,747,66,327,545
473,629,510,736,520,527,747,90,302,568
475,507,632,736,444,553,747,92,317,559
475,439,672,764,436,508,715,92,317,565
475,384,720,771,383,561,598,198,317,607
476,388,713,778,290,654,579,279,427,590
540,340,765,775,169,778,579,370,432,584
683,326,780,775,99,848,532,370,432,584
721,258,837,786,98,842,532,398,432,584
776,257,838,786,98,841,521,413,557,584
776,250,743,888,85,854,515,433,571,677
935,247,592,1042,84,743,453,444,548,766
983,247,571,1063,84,694,360,479,538,766
983,247,551,1083,84,644,392,638,876,726
945,290,548,1086,84,636,418,724,869,685
743,492,548,1077,88,641,423,724,908,685
662,578,545,1080,88,641,437,762,959,662
662,578,477,1148,88,637,379,902,1144,723
703,578,466,1139,81,637,378,903,1191,721
703,578,466,951,263,643,331,903,1160,722
703,578,462,848,365,642,331,903,1173,737
703,505,534,837,356,661,326,903,1197,734
703,492,547,837,354,657,321,951,1247,733
709,448,571,835,381,630,330,1112,1385,624
639,471,600,485,750,567,367,1159,1384,563
648,451,622,485,750,557,386,1177,1384,563
594,479,648,485,750,541,291,1183,1487,796
594,473,654,485,750,541,354,1123,1512,796
594,473,650,489,750,541,341,1195,1428,796
594,473,650,489,750,541,318,1443,1468,796
594,473,631,508,750,541,330,1443,1468,796
594,473,629,510,750,541,345,1443,1468,772
594,473,629,510,736,520,345,1419,1470,749
592,475,507,632,736,444,567,1417,1456,740
650,475,439,672,764,436,653,1417,1456,758
685,475,384,720,771,383,658,1311,1456,660
684,476,388,713,778,290,658,1261,1346,649
661,540,340,765,775,169,658,1204,1341,649
711,683,326,780,775,99,658,1278,1341,649
757,721,258,837,786,98,658,1250,1341,649
